"list_id","title (headline from sites)","title_name (parsed title)","year","make","modelname","modelnameq","modelno","modelnoq","deeplink"
"213932","1942 BOEING STEARMAN MODEL 75","Stearman","1942","Stearman",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Stearman-75/213932"
"213933","1978 Cessna 182Q","Cessna 182Q","1978","Cessna",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-182Q/213933"
"213934",,"Cessna 182Q Skylane","1978","Cessna","Skylane",,"182","182Q","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-182Q/213934"
"213935",,"Cessna 172N","1977","Cessna",,,"172","172N","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-172N/213935"
"213942",,"ATR 42-600","2013","ATR",,,"42","42-600","www.globalplanesearch.com/listing/aircraft-for-sale/ATR-42-600/213942"
"213943","36","Beech 36 Bonanza","1981","Beech","Bonanza",,,"36","www.globalplanesearch.com/listing/aircraft-for-sale/Beech-Bonanza/213943"
"213944","1978 BEECHCRAFT B60 DUKE","Beech B60 Duke","1978","Beech","Duke",,"60","B60","www.globalplanesearch.com/listing/aircraft-for-sale/Beech-Duke/213944"
"213945","STUDENT PILOT SPECIAL","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/STUDENT-PILOT-SPECIAL/213945"
"213946","2005 Cessna 172S Skyhawk","Cessna 172S Skyhawk","2005","Cessna","Skyhawk",,"172","172S","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-172S/213946"
"213947",,"Piper PA-28-236 Dakota","1980","Piper","Cherokee",,"PA-28","PA-28-236","www.globalplanesearch.com/listing/aircraft-for-sale/Piper-Dakota/213947"
"213948",,"Cirrus SR-22G3 GTS Turbo","2008","Cirrus",,,"SR-22","SR-22G3 GTS Turbo","www.globalplanesearch.com/listing/aircraft-for-sale/Cirrus-SR-22G3-GTS-Turbo/213948"
"213949",,"Lancair ES-P","2008","Lancair","ES",,,,"www.aviationclassifieds.com/2008-Lancair-ES-P-for-sale/213949"
"213950",,"Cessna 172N","1979","Cessna",,,"172","172N","www.aviationclassifieds.com/1979-Cessna-172N-for-sale/213950"
"213951",,"Commander 112","1973","Commander",,,"112",,"www.aviationclassifieds.com/1973-Commander-112-for-sale/213951"
"213952",,"Cirrus SR-20","2002","Cirrus",,,"SR-20",,"www.aviationclassifieds.com/2002-Cirrus-SR-20-for-sale/213952"
"213953",,"Cessna 414 Chancellor","1972","Cessna","Chancellor",,"414",,"www.aviationclassifieds.com/1972-Cessna-414-for-sale/213953"
"213954","Cessna 172K","Cessna 172K","1968","Cessna",,,"172","172K","www.aviationclassifieds.com/1968-Cessna-172K-for-sale/213954"
"213974","Parting Out Piper Cherokee  Many Parts","Piper PA-28-140",,"Piper",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Parting-Out-Piper-Cherokee/213974"
"213975",,"PZL/Warszawa-Okecie Koliber 160A","2004","PZL/Warszawa-Okecie",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/PZL-Warszawa-Okecie-Koliber-160A/213975"
"213976","Aeronca Chief 65CA, Light Sports, Cat. Antique, $16000 OR trade for Cessna 150 commuter","Aeronca 65CA Chief","1940","Aeronca","Chief",,"65","65CA","www.aviationclassifieds.com/1940-Aeronca-65CA-for-sale/213976"
"213977",,"Acro Sport Inc. P.9 Pober Pixie","1999","Acro Sport Inc.","Sport",,"P.9",,"www.globalplanesearch.com/listing/aircraft-for-sale/Acro-Sport-Inc-Pober-Pixie/213977"
"213978","Piper Archer III","No make","2004","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/Piper-Archer-III/213978"
"213979","1977 CESSNA 210M CENTURION","Cessna 210M Centurion","1977","Cessna","Centurion",,"210","210M","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-210M/213979"
"213980","Helicopter Shipping &Transporting","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/Helicopter-Shipping-Transporting/213980"
"213981","1977 CHEROKEE LANCE","Piper PA-32R-300 Lance","1977","Piper","Lance",,"PA-32","PA-32R-300","www.globalplanesearch.com/listing/aircraft-for-sale/Piper-Lance/213981"
"213982","One of a kind","Lancair 360","2016","Lancair",,,"360",,"www.aviationclassifieds.com/2016-Lancair-360-for-sale/213982"
"214038","2008 Challenger 605 for Sale!","Bombardier Challenger 605","2008","Bombardier","Challenger",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Bombardier-Challenger-605/214038"
"214039","2010 Challenger 300","Bombardier Challenger 300","2010","Bombardier","Challenger",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Bombardier-Challenger-300/214039"
"214040","2012 Challenger 605","Bombardier Challenger 605","2012","Bombardier","Challenger",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Bombardier-Challenger-605/214040"
"214041",,"Casa CN-212-200","1982","Casa",,,"CN-212","CN-212-200","www.globalplanesearch.com/listing/aircraft-for-sale/Casa-CN-212-200/214041"
"214042","1998 Boeing 737-300 for sale","Boeing 737-300","1998","Boeing",,,"737","737-300","www.globalplanesearch.com/listing/aircraft-for-sale/Boeing-737-300/214042"
"214043",,"Robinson R-44 Raven II","2006","Robinson","Raven",,"R-44",,"www.globalplanesearch.com/listing/aircraft-for-sale/Robinson-Raven-II/214043"
"214044","2006 ROBINSON R44 RAVEN II","Robinson R-44 Raven II","2006","Robinson","Raven",,"R-44",,"www.aviationclassifieds.com/2006-Robinson-R-44-for-sale/214044"
"214045",,"Hughes 269/TH-55","1968","Hughes",,,"269","269/TH-55","www.globalplanesearch.com/listing/aircraft-for-sale/Hughes-269-TH-55/214045"
"214046","1968 HUGHES TH-55A OSAGE","Hughes 269/TH-55","1968","Hughes",,,,,"www.aviationclassifieds.com/1968-Hughes-269-TH-55-for-sale/214046"
"214047",,"Diamond Aircraft DA40 Star","2006","Diamond Aircraft","Star",,"DA40",,"www.globalplanesearch.com/listing/aircraft-for-sale/Diamond-Aircraft-DA40/214047"
"214104","Wag Aero Sport Trainer J3","WAG Aero Sport Trainer","2008","WAG Aero","Sport Trainer",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/WAG-Aero-Sport-Trainer/214104"
"214105","For Sale","Eurocopter EC 130-B4","2006","Eurocopter",,,"EC 130","EC 130-B4","www.globalplanesearch.com/listing/aircraft-for-sale/Eurocopter-EC-130-B4/214105"
"214138","MDM--1 Fox","MDM MDM-1 Fox","2000","MDM","MDM-1 Fox",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/MDM-MDM-1-Fox/214138"
"214139","forsale","Cessna 188B","1977","Cessna",,,"188","188B","www.aviationclassifieds.com/1977-Cessna-188B-for-sale/214139"
"214140","Aeronca 7AC-1945","Aeronca 7AC-65 Champion","1945","Aeronca","Champion",,"7AC","7AC-65","www.globalplanesearch.com/listing/aircraft-for-sale/Aeronca-7AC-65/214140"
"214218",,"Cessna 177 Cardinal","1973","Cessna","Cardinal",,"177",,"www.aviationclassifieds.com/1973-Cessna-177-for-sale/214218"
"214219",,"Autogyro Gmbh. ApolloGyro","2014","Autogyro Gmbh.",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Autogyro-Gmbh-ApolloGyro/214219"
"214220","Dornier 328 Prop, 32-Pax, EASA, APU, Ground Spoiler","Dornier Do-328-110","1996","Dornier",,,"Do-328","Do-328-110","www.globalplanesearch.com/listing/aircraft-for-sale/Dornier-Do-328-110/214220"
"214221","Get Your Taildragger Checkout and a Sweet Plane","American Champion 7ECA","1976","American Champion",,,,,"www.aviationclassifieds.com/1976-American-Champion-7ECA-for-sale/214221"
"214222","A&P Mechanic Services Available for North Texas","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/AP-Mechanic-Services-Available-for-North-Texas/214222"
"214223","velocity for sale or trade","No make","1992","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/velocity-for-sale-or-trade/214223"
"214288","super deal","Cirrus SR-20G2","2007","Cirrus",,,"SR-20","SR-20G2","www.globalplanesearch.com/listing/aircraft-for-sale/Cirrus-SR-20G2/214288"
"214289","Stunning 47","Bell 47G-3B1","1965","Bell",,,"47","47G-3B1","www.globalplanesearch.com/listing/aircraft-for-sale/Bell-47G-3B1/214289"
"214290","MICRONAIR","No make","2005","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/MICRONAIR/214290"
"214291","Price reduced, available today!","Enstrom F-280FX","1988","Enstrom",,,"F-280","F-280FX","www.globalplanesearch.com/listing/aircraft-for-sale/Enstrom-F-280FX/214291"
"214292",,"Enstrom F-28C","1979","Enstrom",,,"F-28","F-28C","www.globalplanesearch.com/listing/aircraft-for-sale/Enstrom-F-28C/214292"
"214293","shrikrishna graphics & designing.","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/shrikrishna-graphics--designing/214293"
"214294","New Listing!","Sikorsky S-61N","1974","Sikorsky",,,"61","S-61N","www.globalplanesearch.com/listing/aircraft-for-sale/Sikorsky-S-61N/214294"
"214295","Robinson 44 Raven II","Robinson R-44 Raven II","2004","Robinson","Raven",,"R-44",,"www.globalplanesearch.com/listing/aircraft-for-sale/Robinson-Raven-II/214295"
"214296","Robinson 44 Raven II","Robinson R-44 Raven II","2004","Robinson","Raven",,"R-44",,"www.globalplanesearch.com/listing/aircraft-for-sale/Robinson-Raven-II/214296"
"214329","1998 Falcon 900EX","Dassault 900EX Falcon","1998","Dassault","Falcon",,"900","900EX","www.globalplanesearch.com/listing/aircraft-for-sale/Dassault-900EX/214329"
"215027","2012 Hummingbird 260L","Vertical Aviation Hummingbird","2012","Vertical Aviation","Hummingbird",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Vertical-Aviation-Hummingbird/215027"
"215028","2005 Socata TBM 700C2","Socata TBM-700C2","2005","Socata",,,"TBM-700","TBM-700C2","www.globalplanesearch.com/listing/aircraft-for-sale/Socata-TBM-700C2/215028"
"215109",,"Casa CN-212-200","1988","Casa",,,"CN-212","CN-212-200","www.globalplanesearch.com/listing/aircraft-for-sale/Casa-CN-212-200/215109"
"215420","Rolls Royce Avon Jet Engines (3 Units)","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-other/Rolls-Royce-Avon-Jet-Engines-3-Units/215420"
"215421","Autoflight PSRU EA160","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Autoflight-PSRU-EA160/215421"
"215441",,"Rans S-10 Sakota","2009","Rans","Sakota",,"S-10",,"flightplanet.com/single-engine-piston-aircraft-for-sale/rans/s-10-sakota__18116.php"
"215451","LUSCOMBE 8A","Luscombe 8a","1946","Luscombe",,,"8","8a","www.globalplanesearch.com/listing/aircraft-for-sale/Luscombe-8a/215451"
"215472","BOEING 747-200F","No make","1990","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-wanted/BOEING-747-200F/215472"
"215473","WANTED: A320, A321, B738, B742F. AVLBL: A320, A321, A330, B735, B733, YAK42D, AN26F, AN32F, AN74F, AN12F, IL76F","No make",,"No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-wanted/WANTED-A320-A321-B738-B742F-AVLBL-A320-A321-A330-B735-B733-YAK42D-AN26F-AN32F-AN74F-AN12F-IL76F/215473"
"215474","LAMA SA315B - IMMEDIATELY AVAILABLE","Eurocopter SA 315B Lama","1978","Eurocopter","Alouette",,"SA 315B",,"www.aviationclassifieds.com/1978-Eurocopter-Lama-for-sale/215474"
"215513","1987 Gulfstream GIV","Gulfstream GIV","1987","Gulfstream",,,"GIV",,"www.globalplanesearch.com/listing/aircraft-for-sale/Gulfstream-GIV/215513"
"215514","Cabin windows","McDonnell Douglas MD-80-82",,"McDonnell Douglas",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/Cabin-windows/215514"
"215647",,"Aeronca 11AC","1946","Aeronca",,,"11","11AC","www.aviationclassifieds.com/1946-Aeronca-11AC-for-sale/215647"
"215648","Just Listed 8/18/16","Learjet 25D","1977","Learjet",,,"20","25D","www.globalplanesearch.com/listing/aircraft-for-sale/Learjet-25D/215648"
"215779","Aircraft Sales on Brazil - EC135P2","No make","2013","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/Aircraft-Sales-on-Brazil-EC135P2/215779"
"215836","Agusta 109 K2 New Paint and Interior","Agusta A109K II","1993","Agusta",,,"A109","A109K II","www.globalplanesearch.com/listing/aircraft-for-sale/Agusta-A109K-II/215836"
"215837","Diamond DA20-C1 Katana","Diamond Aircraft DA20-C1 Katana","1999","Diamond Aircraft","Katana",,"DA20","DA20-C1","www.globalplanesearch.com/listing/aircraft-for-sale/Diamond-Aircraft-DA20-C1/215837"
"215838","Available for Sale","Piper PA-28-181 Archer III","2004","Piper","Archer",,"PA-28","PA-28-181","www.aviationclassifieds.com/2004-Piper-Archer-III-for-sale/215838"
"215839","Diamond DA20-C1 Katana","Diamond Aircraft DV20 Katana","1999","Diamond Aircraft","Katana",,"DV20",,"www.globalplanesearch.com/listing/aircraft-for-sale/Diamond-Aircraft-DV20/215839"
"215860","Available Immediately!","Cessna 182S","1999","Cessna",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-182S/215860"
"215948","SUPER HUEY","Bell 205/UH-1H Iroquois (Huey)","1965","Bell","Iroquois (Huey)",,"205","205/UH-1H","www.globalplanesearch.com/listing/aircraft-for-sale/Bell-205-UH-1H/215948"
"216070","Cherokee 180","Piper PA-28-180 Cherokee","1968","Piper","Cherokee",,"PA-28","PA-28-180","www.globalplanesearch.com/listing/aircraft-for-sale/Piper-Cherokee/216070"
"216071","Boeing 737-400 Engineer Needed","No make","1997","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-jobs/Boeing-737-400-Engineer-Needed/216071"
"216072",,"de Havilland DHC-8-103","1986","de Havilland",,,"DHC-8","DHC-8-103","www.globalplanesearch.com/listing/aircraft-for-sale/de-Havilland-DHC-8-103/216072"
"216073",,"de Havilland DHC-8-103","1991","de Havilland",,,"DHC-8","DHC-8-103","www.globalplanesearch.com/listing/aircraft-for-sale/de-Havilland-DHC-8-103/216073"
"216074","Comanche 260","Piper PA-24-260 Comanche","1965","Piper","Comanche",,"PA-24","PA-24-260","www.aviationclassifieds.com/1965-Piper-Comanche-for-sale/216074"
"216137","1997 B737-400 for maintenance service","No make","1997","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-services/1997-B737-400-for-maintenance-service/216137"
"216138","2000 Falcon 900C","Dassault 900C Falcon","2000","Dassault","Falcon",,"900","900C","www.globalplanesearch.com/listing/aircraft-for-sale/Dassault-Falcon/216138"
"216139","Very Nice Bonanza Rated 8 with TCM Gold Medallion engine.","Beech V35 Bonanza","1967","Beech","Bonanza",,,"V35","www.aviationclassifieds.com/1967-Beech-V35-for-sale/216139"
"216140","bell oh58a helicopter inventory","Bell 206/OH-58A","1972","Bell",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/bell-oh58a-helicopter-inventory/216140"
"216141","Low Time CL604, Fully Program Enrolled and Avionics Compliant","Bombardier CL-604 Challenger 604","2005","Bombardier","Challenger",,"CL-604",,"www.globalplanesearch.com/listing/aircraft-for-sale/Bombardier-Challenger-604/216141"
"216177",,"Aero Boero","2000","Aero Boero",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Aero-Boero/216177"
"216178","Brand New CRJ-900 for Dry Lease","Bombardier CRJ-900","2018","Bombardier",,,"CRJ","CRJ-900","www.globalplanesearch.com/listing/aircraft-for-dry-lease/Bombardier-CRJ-900/216178"
"216179","B737-400 maintenance service contract","No make","1997","No make",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aviation-wanted/B737-400-maintenance-service-contract/216179"
"216265","OWNER AIRCRAFT PERFECT CONDITION","Beech C90B King Air","1993","Beech","King Air",,"90","C90B","www.globalplanesearch.com/listing/aircraft-for-sale/Beech-C90B/216265"
"216266","2007 R44 raven 2 clipper","Robinson R-44 Clipper II","2007","Robinson","Clipper",,"R-44",,"www.globalplanesearch.com/listing/aircraft-for-sale/Robinson-Clipper-II/216266"
"216267","sinus","Pipistrel Sinus",,"Pipistrel",,,,,"www.aviationclassifieds.com/aviation-jobs-services-parts/aircraft-parts/sinus/216267"
"216349",,"Fairchild Swearingen SA227-AC Metro III","1989","Fairchild Swearingen","Metro",,"SA227","SA227-AC","www.globalplanesearch.com/listing/aircraft-for-sale/Fairchild-Swearingen-Metro-III/216349"
"216350",,"I.C.P. Savannah S","2014","I.C.P.",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/ICP-Savannah-S/216350"
"216351",,"Robinson R-22","2002","Robinson",,,,,"www.aviationclassifieds.com/2002-Robinson-R-22-for-sale/216351"
"216352","B206L1/C30P","Bell 206L1+ LongRanger III","1980","Bell","LongRanger",,"206","206L1+","www.globalplanesearch.com/listing/aircraft-for-sale/Bell-206L1/216352"
"216353","Beechcraft 1900D for Sale","Beech 1900D Airliner","1999","Beech","Airliner",,"1900","1900D","www.globalplanesearch.com/listing/aircraft-for-sale/Beech-1900D/216353"
"216399","Direct Fly ALTO S-LSA","Direct Fly ALTO","2010","Direct Fly",,,,,"www.aviationclassifieds.com/2010-Direct-Fly-ALTO-for-sale/216399"
"216463","2001 R44 Clipper with Pop Out Floats","Robinson R-44 Clipper","2001","Robinson","Clipper",,"R-44",,"www.aviationclassifieds.com/2001-Robinson-Clipper-for-sale/216463"
"216464","B737-800NG available for ACMI Wet Lease","Boeing 737-800","2011","Boeing",,,"737","737-800","www.globalplanesearch.com/listing/aircraft-for-acmi-lease/Boeing-737-800/216464"
"216465","Airbus A320 available for ACMI Wet Lease","Airbus A320-200","2010","Airbus",,,"A320","A320-200","www.globalplanesearch.com/listing/aircraft-for-acmi-lease/Airbus-A320-200/216465"
"216527","Boeing B747-400 Freighter available for ACMI Wet Lease","Boeing 747-400F","1990","Boeing",,,"747","747-400F","www.globalplanesearch.com/listing/aircraft-for-acmi-lease/Boeing-747-400F/216527"
"216585",,"Bell 206B JetRanger II","1980","Bell","JetRanger",,"206","206B","flightplanet.com/helicopter-for-sale/bell/206b-jetranger__19071.php"
"216594","Cessna T206H","Cessna 206H Turbo Stationair","2006","Cessna","Stationair",,"206","206H","www.aviationclassifieds.com/2006-Cessna-206H-for-sale/216594"
"216595",,"Vertical Aviation Hummingbird","2012","Vertical Aviation","Hummingbird",,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Vertical-Aviation-Hummingbird/216595"
"216596","2004 Cessna Citation Bravo 550 for sale","Cessna 550 Citation Bravo","2004","Cessna","Citation",,,"550","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-Citation-Bravo/216596"
"216597","2006 Agusta W119 Koala Helicopters for sale","Agusta A119 Koala","2006","Agusta","Koala",,"A119",,"www.globalplanesearch.com/listing/aircraft-for-sale/Agusta-A119/216597"
"216606",,"Cessna 172E","1964","Cessna",,,,,"www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-172E/216606"
"216607",,"Airbus A320-214","2018","Airbus",,,"A320","A320-214","www.globalplanesearch.com/listing/aircraft-for-lease/Airbus-A320-214/216607"
"216608",,"Airbus A321","2018","Airbus",,,"A321",,"www.globalplanesearch.com/listing/aircraft-for-lease/Airbus-A321/216608"
"216622","Available for Sale","Piper PA-28-181 Archer","2001","Piper","Archer",,"PA-28","PA-28-181","www.globalplanesearch.com/listing/aircraft-for-sale/Piper-PA-28-181/216622"
"216623","Available for Sale","Piper PA-46-500TP Malibu Meridian","2010","Piper","Malibu",,"PA-46","PA-46-500TP","www.globalplanesearch.com/listing/aircraft-for-sale/Piper-PA-46-500TP/216623"
"216624","Available for Sale","Robinson R-66","2012","Robinson",,,"R-66",,"www.globalplanesearch.com/listing/aircraft-for-sale/Robinson-R66-Turbine/216624"
"216625","Available for Sale","Cessna 182S Skylane","1999","Cessna","Skylane",,"182","182S","www.globalplanesearch.com/listing/aircraft-for-sale/Cessna-182S/216625"
